ID_Contrato,Produto,Valor_Nocional,Taxa_Contratada_AA,Prazo_Remanescente_Meses,Indexador,Rating_2682,Dias_Atraso,PD,LGD,EAD
2158,Emprestimo_Pessoal,2205.83,0.1558,25,PRE,AA,0,0.001,0.75,2205.83
2159,Emprestimo_Pessoal,48495.58,0.1767,32,POS-CDI,B,0,0.01,0.75,48495.58
2160,Emprestimo_Pessoal,47481.05,0.1604,18,PRE,A,200,0.005,0.75,47481.05
2161,Parcelado_Loja,25888.67,0.1324,46,PRE,E,5,0.3,0.65,25888.67
2162,Emprestimo_Pessoal,5136.78,0.2689,18,PRE,AA,0,0.001,0.75,5136.78
2163,Cartao_Credito,37853.75,0.1658,37,PRE,AA,5,0.001,0.85,43270.43
2164,Parcelado_Loja,24850.59,0.2051,26,POS-CDI,B,0,0.01,0.65,24850.59
2165,Parcelado_Loja,15471.15,0.1278,9,POS-CDI,AA,5,0.001,0.65,15471.15
2166,Parcelado_Loja,24825.2,0.2459,35,PRE,AA,0,0.001,0.65,24825.2
2167,Parcelado_Loja,26360.99,0.1795,8,PRE,H,0,1.0,0.65,26360.99
2168,Cartao_Credito,28354.23,0.2541,20,PRE,B,0,0.01,0.85,34382.33
2169,Parcelado_Loja,22340.57,0.1942,42,POS-CDI,A,0,0.005,0.65,22340.57
2170,Parcelado_Loja,30484.89,0.1552,22,PRE,C,0,0.03,0.65,30484.89
2171,Emprestimo_Pessoal,45977.37,0.2124,19,PRE,A,0,0.005,0.75,45977.37
2172,Parcelado_Loja,18432.27,0.1435,30,POS-CDI,B,0,0.01,0.65,18432.27
2173,Cartao_Credito,36422.96,0.1993,28,PRE,C,0,0.03,0.85,43328.55
2174,Cartao_Credito,44775.4,0.1771,35,POS-CDI,AA,0,0.001,0.85,50984.91
2175,Cartao_Credito,23070.97,0.2842,43,PRE,A,45,0.005,0.85,26007.55
2176,Cartao_Credito,22451.06,0.131,11,POS-CDI,AA,15,0.001,0.85,26316.3
2177,Parcelado_Loja,30304.79,0.2449,31,PRE,AA,15,0.001,0.65,30304.79
2178,Parcelado_Loja,29774.63,0.1529,39,PRE,E,0,0.3,0.65,29774.63
2179,Cartao_Credito,40426.17,0.1774,36,PRE,A,0,0.005,0.85,47102.69
2180,Cartao_Credito,24085.93,0.1948,30,POS-CDI,B,45,0.01,0.85,29385.1
2181,Parcelado_Loja,49808.09,0.2834,23,PRE,C,15,0.03,0.65,49808.09
2182,Cartao_Credito,3443.84,0.1637,19,PRE,F,0,0.5,0.85,4128.61
2183,Emprestimo_Pessoal,656.81,0.1364,12,PRE,D,0,0.1,0.75,656.81
2184,Cartao_Credito,32189.82,0.1774,15,PRE,A,0,0.005,0.85,38042.64
2185,Cartao_Credito,15272.53,0.1388,31,PRE,AA,0,0.001,0.85,18877.63
2186,Emprestimo_Pessoal,12398.93,0.1431,43,POS-CDI,AA,0,0.001,0.75,12398.93
2187,Emprestimo_Pessoal,15939.0,0.2233,37,PRE,A,0,0.005,0.75,15939.0
2188,Parcelado_Loja,13174.35,0.131,37,PRE,AA,5,0.001,0.65,13174.35
2189,Parcelado_Loja,2024.11,0.1256,15,PRE,A,0,0.005,0.65,2024.11
2190,Emprestimo_Pessoal,48590.89,0.2486,29,PRE,A,0,0.005,0.75,48590.89
2191,Emprestimo_Pessoal,11426.9,0.1851,43,PRE,G,0,0.7,0.75,11426.9
2192,Parcelado_Loja,36834.47,0.1426,26,PRE,B,100,0.01,0.65,36834.47
2193,Cartao_Credito,38248.52,0.1657,44,PRE,A,0,0.005,0.85,43131.17
2194,Emprestimo_Pessoal,46498.24,0.2356,2,PRE,AA,0,0.001,0.75,46498.24
2195,Parcelado_Loja,2012.2,0.1696,20,POS-CDI,AA,0,0.001,0.65,2012.2
2196,Cartao_Credito,43666.39,0.209,15,PRE,AA,0,0.001,0.85,48937.0
2197,Emprestimo_Pessoal,26597.7,0.1419,4,PRE,B,0,0.01,0.75,26597.7
2198,Cartao_Credito,31810.93,0.2259,22,POS-CDI,AA,0,0.001,0.85,39157.78
2199,Parcelado_Loja,32401.28,0.1769,38,POS-CDI,B,0,0.01,0.65,32401.28
2200,Emprestimo_Pessoal,41079.99,0.2329,23,PRE,A,0,0.005,0.75,41079.99
2201,Cartao_Credito,17003.66,0.2655,26,PRE,AA,0,0.001,0.85,20559.45
2202,Emprestimo_Pessoal,36786.03,0.2301,11,POS-CDI,AA,0,0.001,0.75,36786.03
2203,Cartao_Credito,26664.62,0.1732,28,PRE,A,0,0.005,0.85,30899.5
2204,Parcelado_Loja,39773.0,0.166,2,PRE,A,5,0.005,0.65,39773.0
2205,Parcelado_Loja,49532.03,0.1789,8,PRE,B,0,0.01,0.65,49532.03
2206,Emprestimo_Pessoal,10432.23,0.1496,29,PRE,B,0,0.01,0.75,10432.23
2207,Cartao_Credito,49735.11,0.1526,11,PRE,A,0,0.005,0.85,60623.73
2208,Emprestimo_Pessoal,4945.7,0.2623,37,POS-CDI,C,0,0.03,0.75,4945.7
2209,Emprestimo_Pessoal,614.72,0.1893,18,PRE,A,0,0.005,0.75,614.72
2210,Cartao_Credito,2686.02,0.1985,14,PRE,F,0,0.5,0.85,3215.55
2211,Cartao_Credito,17418.23,0.2269,10,PRE,AA,0,0.001,0.85,19163.32
2212,Cartao_Credito,31828.86,0.2261,35,PRE,B,5,0.01,0.85,36355.08
2213,Parcelado_Loja,3916.96,0.1321,9,POS-CDI,AA,45,0.001,0.65,3916.96
2214,Emprestimo_Pessoal,780.46,0.2697,35,PRE,AA,45,0.001,0.75,780.46
2215,Emprestimo_Pessoal,46886.01,0.1519,11,POS-CDI,AA,0,0.001,0.75,46886.01
2216,Parcelado_Loja,41185.37,0.2502,44,PRE,A,0,0.005,0.65,41185.37
2217,Cartao_Credito,40554.57,0.2591,12,PRE,AA,0,0.001,0.85,46909.99
2218,Parcelado_Loja,44279.0,0.2487,3,POS-CDI,AA,0,0.001,0.65,44279.0
2219,Parcelado_Loja,35151.7,0.2242,39,PRE,H,0,1.0,0.65,35151.7
2220,Parcelado_Loja,5668.0,0.1226,14,PRE,C,0,0.03,0.65,5668.0
2221,Emprestimo_Pessoal,20255.46,0.1849,28,POS-CDI,B,0,0.01,0.75,20255.46
2222,Parcelado_Loja,36295.9,0.2289,11,PRE,B,0,0.01,0.65,36295.9
2223,Emprestimo_Pessoal,14376.56,0.1897,39,POS-CDI,F,0,0.5,0.75,14376.56
2224,Emprestimo_Pessoal,34526.62,0.2754,25,POS-CDI,A,0,0.005,0.75,34526.62
2225,Emprestimo_Pessoal,1712.67,0.1756,21,PRE,AA,0,0.001,0.75,1712.67
2226,Cartao_Credito,15653.8,0.1728,10,PRE,D,5,0.1,0.85,17377.13
2227,Emprestimo_Pessoal,27681.95,0.1679,43,PRE,B,0,0.01,0.75,27681.95
2228,Emprestimo_Pessoal,31788.45,0.1799,15,PRE,A,0,0.005,0.75,31788.45
2229,Cartao_Credito,29063.51,0.2203,19,POS-CDI,A,0,0.005,0.85,33950.0
2230,Emprestimo_Pessoal,35038.94,0.2473,22,POS-CDI,A,0,0.005,0.75,35038.94
2231,Parcelado_Loja,801.39,0.2393,21,PRE,E,0,0.3,0.65,801.39
2232,Parcelado_Loja,5496.59,0.2654,44,PRE,AA,45,0.001,0.65,5496.59
2233,Emprestimo_Pessoal,43512.74,0.2795,32,PRE,F,200,0.5,0.75,43512.74
2234,Cartao_Credito,34246.56,0.2669,23,PRE,E,0,0.3,0.85,41088.1
2235,Parcelado_Loja,6090.12,0.1234,13,POS-CDI,A,0,0.005,0.65,6090.12
2236,Cartao_Credito,42182.68,0.2525,5,PRE,A,0,0.005,0.85,51148.63
2237,Cartao_Credito,12490.45,0.1575,4,POS-CDI,AA,0,0.001,0.85,14920.16
2238,Parcelado_Loja,24173.86,0.1439,28,PRE,AA,5,0.001,0.65,24173.86
2239,Cartao_Credito,7687.23,0.2349,14,POS-CDI,AA,0,0.001,0.85,9287.83
2240,Parcelado_Loja,35650.45,0.1776,8,PRE,B,5,0.01,0.65,35650.45
2241,Cartao_Credito,33509.29,0.1303,9,PRE,A,0,0.005,0.85,38757.45
2242,Parcelado_Loja,10950.07,0.1448,35,PRE,AA,0,0.001,0.65,10950.07
2243,Emprestimo_Pessoal,43238.34,0.1202,37,POS-CDI,AA,0,0.001,0.75,43238.34
2244,Parcelado_Loja,20364.65,0.2826,21,PRE,F,0,0.5,0.65,20364.65
2245,Parcelado_Loja,14979.5,0.1244,18,PRE,AA,0,0.001,0.65,14979.5
2246,Parcelado_Loja,8040.31,0.1577,33,PRE,E,0,0.3,0.65,8040.31
2247,Parcelado_Loja,13675.32,0.1949,8,PRE,AA,0,0.001,0.65,13675.32
2248,Cartao_Credito,1590.33,0.1842,17,PRE,A,0,0.005,0.85,1925.69
2249,Emprestimo_Pessoal,29371.25,0.2841,43,POS-CDI,AA,0,0.001,0.75,29371.25
2250,Parcelado_Loja,42190.42,0.1273,31,PRE,A,0,0.005,0.65,42190.42
2251,Cartao_Credito,27674.53,0.2122,34,PRE,A,0,0.005,0.85,34101.86
2252,Emprestimo_Pessoal,11354.06,0.2425,6,PRE,AA,0,0.001,0.75,11354.06
2253,Emprestimo_Pessoal,2166.62,0.2877,22,PRE,A,0,0.005,0.75,2166.62
2254,Emprestimo_Pessoal,11124.09,0.2317,14,PRE,A,0,0.005,0.75,11124.09
2255,Emprestimo_Pessoal,21098.01,0.2647,3,PRE,A,5,0.005,0.75,21098.01
2256,Parcelado_Loja,38100.77,0.1351,12,PRE,B,0,0.01,0.65,38100.77
2257,Parcelado_Loja,9798.22,0.1895,36,PRE,AA,0,0.001,0.65,9798.22
2258,Cartao_Credito,36129.68,0.1873,12,POS-CDI,A,0,0.005,0.85,39882.74
2259,Cartao_Credito,43413.21,0.2795,45,PRE,G,5,0.7,0.85,48868.7
2260,Cartao_Credito,22970.37,0.1472,2,POS-CDI,D,0,0.1,0.85,27820.65
2261,Emprestimo_Pessoal,41160.88,0.1473,2,PRE,F,0,0.5,0.75,41160.88
2262,Emprestimo_Pessoal,27955.54,0.1791,15,PRE,AA,0,0.001,0.75,27955.54
2263,Parcelado_Loja,32036.0,0.1298,23,PRE,B,0,0.01,0.65,32036.0
2264,Emprestimo_Pessoal,26550.78,0.1528,29,PRE,A,0,0.005,0.75,26550.78
2265,Emprestimo_Pessoal,23427.05,0.2937,17,POS-CDI,AA,0,0.001,0.75,23427.05
2266,Emprestimo_Pessoal,12115.35,0.1971,32,POS-CDI,C,5,0.03,0.75,12115.35
2267,Cartao_Credito,15508.11,0.2338,7,PRE,A,15,0.005,0.85,18882.32
2268,Cartao_Credito,14853.52,0.2507,30,PRE,AA,0,0.001,0.85,16397.05
2269,Parcelado_Loja,28382.8,0.1861,28,PRE,AA,0,0.001,0.65,28382.8
2270,Emprestimo_Pessoal,6437.71,0.1465,14,PRE,C,0,0.03,0.75,6437.71
2271,Emprestimo_Pessoal,45881.19,0.1572,44,PRE,AA,0,0.001,0.75,45881.19
2272,Parcelado_Loja,36172.43,0.1764,30,POS-CDI,AA,0,0.001,0.65,36172.43
2273,Emprestimo_Pessoal,20371.56,0.2345,17,POS-CDI,A,0,0.005,0.75,20371.56
2274,Emprestimo_Pessoal,8351.9,0.1917,32,POS-CDI,AA,0,0.001,0.75,8351.9
2275,Cartao_Credito,44158.61,0.1212,46,POS-CDI,E,0,0.3,0.85,51275.64
2276,Parcelado_Loja,41277.02,0.2142,6,PRE,A,0,0.005,0.65,41277.02
2277,Parcelado_Loja,36225.22,0.2859,24,PRE,A,0,0.005,0.65,36225.22
2278,Parcelado_Loja,13941.58,0.2662,6,PRE,E,0,0.3,0.65,13941.58
2279,Parcelado_Loja,20421.11,0.2685,27,PRE,A,0,0.005,0.65,20421.11
2280,Cartao_Credito,5586.04,0.2631,18,PRE,AA,0,0.001,0.85,6956.56
2281,Cartao_Credito,9857.46,0.1783,24,POS-CDI,B,5,0.01,0.85,11672.44
2282,Emprestimo_Pessoal,39259.32,0.2577,37,POS-CDI,A,5,0.005,0.75,39259.32
2283,Emprestimo_Pessoal,35894.42,0.1458,24,POS-CDI,AA,0,0.001,0.75,35894.42
2284,Emprestimo_Pessoal,29877.55,0.2384,38,POS-CDI,B,0,0.01,0.75,29877.55
2285,Emprestimo_Pessoal,44838.47,0.2355,34,POS-CDI,C,0,0.03,0.75,44838.47
2286,Cartao_Credito,29371.69,0.1246,40,PRE,B,0,0.01,0.85,36585.09
2287,Parcelado_Loja,23614.92,0.2618,47,POS-CDI,G,0,0.7,0.65,23614.92
2288,Cartao_Credito,17348.35,0.2826,15,PRE,B,0,0.01,0.85,19676.04
2289,Emprestimo_Pessoal,47052.2,0.1681,11,PRE,B,0,0.01,0.75,47052.2
2290,Cartao_Credito,4594.42,0.2662,22,POS-CDI,D,0,0.1,0.85,5193.78
2291,Parcelado_Loja,46578.92,0.1348,24,POS-CDI,AA,5,0.001,0.65,46578.92
2292,Parcelado_Loja,41422.38,0.228,1,PRE,AA,0,0.001,0.65,41422.38
2293,Cartao_Credito,6931.53,0.2074,18,PRE,B,0,0.01,0.85,7968.72
2294,Cartao_Credito,28466.73,0.2183,44,PRE,A,0,0.005,0.85,32456.33
2295,Cartao_Credito,43394.13,0.2867,12,PRE,AA,0,0.001,0.85,52635.57
2296,Emprestimo_Pessoal,28804.55,0.2768,43,POS-CDI,AA,0,0.001,0.75,28804.55
2297,Cartao_Credito,45406.39,0.2613,28,PRE,AA,0,0.001,0.85,56678.66
2298,Cartao_Credito,47177.7,0.1693,40,PRE,A,0,0.005,0.85,56588.86
2299,Cartao_Credito,21408.03,0.2841,7,PRE,C,5,0.03,0.85,25530.32
2300,Parcelado_Loja,19177.03,0.1376,23,PRE,E,0,0.3,0.65,19177.03
2301,Parcelado_Loja,46847.9,0.2736,21,PRE,B,5,0.01,0.65,46847.9
2302,Emprestimo_Pessoal,33919.43,0.1791,34,POS-CDI,C,0,0.03,0.75,33919.43
2303,Emprestimo_Pessoal,6243.12,0.1297,11,PRE,A,0,0.005,0.75,6243.12
2304,Parcelado_Loja,2593.44,0.2405,22,PRE,AA,0,0.001,0.65,2593.44
2305,Parcelado_Loja,28449.14,0.1616,42,PRE,AA,0,0.001,0.65,28449.14
2306,Parcelado_Loja,46543.46,0.1638,35,PRE,A,5,0.005,0.65,46543.46
2307,Cartao_Credito,42290.31,0.1751,29,POS-CDI,AA,0,0.001,0.85,50848.25
2308,Cartao_Credito,33954.46,0.1315,42,PRE,A,0,0.005,0.85,41699.18
2309,Parcelado_Loja,7386.23,0.1519,28,POS-CDI,A,0,0.005,0.65,7386.23
2310,Cartao_Credito,13084.45,0.1209,18,PRE,A,0,0.005,0.85,15540.5
2311,Cartao_Credito,43837.81,0.2002,14,PRE,F,0,0.5,0.85,52526.04
2312,Emprestimo_Pessoal,9548.96,0.1352,18,PRE,A,0,0.005,0.75,9548.96
2313,Parcelado_Loja,14282.75,0.2429,28,PRE,AA,45,0.001,0.65,14282.75
2314,Parcelado_Loja,6915.23,0.1624,24,POS-CDI,A,0,0.005,0.65,6915.23
2315,Cartao_Credito,33967.36,0.2898,8,PRE,A,0,0.005,0.85,39807.19
2316,Parcelado_Loja,47227.12,0.2768,42,PRE,AA,0,0.001,0.65,47227.12
2317,Emprestimo_Pessoal,13813.92,0.1721,45,PRE,AA,0,0.001,0.75,13813.92
2318,Emprestimo_Pessoal,24032.63,0.261,8,PRE,A,0,0.005,0.75,24032.63
2319,Emprestimo_Pessoal,31899.82,0.2646,4,POS-CDI,F,5,0.5,0.75,31899.82
2320,Parcelado_Loja,49973.58,0.2976,27,PRE,A,0,0.005,0.65,49973.58
2321,Parcelado_Loja,5688.0,0.2276,36,PRE,E,0,0.3,0.65,5688.0
2322,Parcelado_Loja,25179.25,0.1348,5,POS-CDI,C,0,0.03,0.65,25179.25
2323,Parcelado_Loja,19563.45,0.2364,33,PRE,AA,45,0.001,0.65,19563.45
2324,Parcelado_Loja,43358.1,0.2325,34,PRE,B,100,0.01,0.65,43358.1
2325,Emprestimo_Pessoal,24060.4,0.2349,30,PRE,A,0,0.005,0.75,24060.4
2326,Cartao_Credito,5993.39,0.1753,8,POS-CDI,AA,0,0.001,0.85,6781.07
2327,Emprestimo_Pessoal,31904.0,0.2747,39,POS-CDI,A,0,0.005,0.75,31904.0
2328,Parcelado_Loja,38653.64,0.2927,47,PRE,B,5,0.01,0.65,38653.64
2329,Emprestimo_Pessoal,642.62,0.1592,26,PRE,AA,0,0.001,0.75,642.62
2330,Parcelado_Loja,43018.36,0.1359,37,POS-CDI,E,0,0.3,0.65,43018.36
2331,Parcelado_Loja,9708.14,0.155,34,PRE,B,0,0.01,0.65,9708.14
2332,Emprestimo_Pessoal,27827.43,0.2677,7,PRE,E,0,0.3,0.75,27827.43
2333,Parcelado_Loja,21081.98,0.2418,40,PRE,AA,0,0.001,0.65,21081.98
2334,Cartao_Credito,36122.86,0.2345,28,POS-CDI,E,15,0.3,0.85,42271.59
2335,Parcelado_Loja,18872.5,0.1923,39,PRE,AA,0,0.001,0.65,18872.5
2336,Cartao_Credito,43553.28,0.224,39,PRE,AA,0,0.001,0.85,51581.14
2337,Cartao_Credito,36659.57,0.1754,28,PRE,B,0,0.01,0.85,41529.12
2338,Parcelado_Loja,32561.8,0.2059,14,PRE,B,15,0.01,0.65,32561.8
2339,Emprestimo_Pessoal,39913.91,0.2628,38,POS-CDI,A,5,0.005,0.75,39913.91
2340,Cartao_Credito,37824.14,0.2966,4,PRE,A,0,0.005,0.85,44666.58
2341,Emprestimo_Pessoal,2278.96,0.2878,42,PRE,AA,5,0.001,0.75,2278.96
2342,Cartao_Credito,20039.35,0.2881,18,PRE,A,0,0.005,0.85,24469.76
2343,Parcelado_Loja,46574.96,0.1924,44,PRE,A,0,0.005,0.65,46574.96
2344,Parcelado_Loja,6723.35,0.2044,25,POS-CDI,A,0,0.005,0.65,6723.35
2345,Cartao_Credito,36986.28,0.247,7,PRE,A,15,0.005,0.85,44756.89
2346,Parcelado_Loja,48742.29,0.286,38,POS-CDI,F,15,0.5,0.65,48742.29
2347,Cartao_Credito,3083.83,0.1456,28,PRE,A,0,0.005,0.85,3486.89
2348,Parcelado_Loja,34268.6,0.1748,5,PRE,B,0,0.01,0.65,34268.6
2349,Emprestimo_Pessoal,23673.63,0.1451,3,PRE,E,0,0.3,0.75,23673.63
2350,Parcelado_Loja,29169.18,0.2302,44,PRE,A,5,0.005,0.65,29169.18
2351,Emprestimo_Pessoal,4724.4,0.1751,31,PRE,AA,0,0.001,0.75,4724.4
2352,Parcelado_Loja,2628.84,0.1787,47,POS-CDI,AA,0,0.001,0.65,2628.84
2353,Emprestimo_Pessoal,33509.9,0.1328,42,PRE,B,0,0.01,0.75,33509.9
2354,Parcelado_Loja,41253.82,0.183,20,PRE,AA,0,0.001,0.65,41253.82
2355,Emprestimo_Pessoal,39209.76,0.2752,19,POS-CDI,A,0,0.005,0.75,39209.76
2356,Cartao_Credito,27418.38,0.162,11,POS-CDI,AA,0,0.001,0.85,30961.45
2357,Cartao_Credito,5443.41,0.2451,40,PRE,AA,0,0.001,0.85,6195.53
2358,Emprestimo_Pessoal,34558.2,0.2333,3,PRE,A,45,0.005,0.75,34558.2
2359,Parcelado_Loja,12473.5,0.2754,23,PRE,G,0,0.7,0.65,12473.5
2360,Emprestimo_Pessoal,45597.9,0.1438,7,POS-CDI,A,45,0.005,0.75,45597.9
2361,Parcelado_Loja,41994.14,0.296,23,POS-CDI,E,0,0.3,0.65,41994.14
2362,Cartao_Credito,35614.46,0.2249,7,POS-CDI,F,0,0.5,0.85,39592.63
2363,Parcelado_Loja,47467.87,0.2992,46,POS-CDI,AA,0,0.001,0.65,47467.87
2364,Cartao_Credito,2055.38,0.2841,34,PRE,AA,0,0.001,0.85,2472.41
2365,Parcelado_Loja,36941.92,0.1599,42,POS-CDI,B,0,0.01,0.65,36941.92
2366,Parcelado_Loja,16847.02,0.1301,19,PRE,D,0,0.1,0.65,16847.02
2367,Parcelado_Loja,45350.26,0.166,9,PRE,A,0,0.005,0.65,45350.26
2368,Emprestimo_Pessoal,13700.42,0.215,18,PRE,H,0,1.0,0.75,13700.42
2369,Emprestimo_Pessoal,36380.4,0.1509,41,POS-CDI,AA,0,0.001,0.75,36380.4
2370,Cartao_Credito,43943.53,0.1501,45,POS-CDI,AA,0,0.001,0.85,49147.71
2371,Cartao_Credito,2562.01,0.2033,42,PRE,A,0,0.005,0.85,2988.95
2372,Emprestimo_Pessoal,20183.56,0.126,25,POS-CDI,A,0,0.005,0.75,20183.56
2373,Cartao_Credito,38234.3,0.1419,14,POS-CDI,AA,0,0.001,0.85,46366.88
2374,Emprestimo_Pessoal,23018.49,0.1949,44,PRE,AA,200,0.001,0.75,23018.49
2375,Parcelado_Loja,13729.01,0.1314,25,PRE,AA,0,0.001,0.65,13729.01
2376,Cartao_Credito,11380.36,0.1914,19,POS-CDI,A,0,0.005,0.85,13399.42
2377,Cartao_Credito,7010.15,0.2053,39,PRE,D,0,0.1,0.85,7858.82
2378,Emprestimo_Pessoal,42927.91,0.2012,15,PRE,D,0,0.1,0.75,42927.91
2379,Cartao_Credito,28980.09,0.2765,16,POS-CDI,A,0,0.005,0.85,34368.46
2380,Cartao_Credito,4281.05,0.2154,27,POS-CDI,A,5,0.005,0.85,4771.45
2381,Parcelado_Loja,19437.73,0.2042,40,PRE,A,0,0.005,0.65,19437.73
2382,Cartao_Credito,18702.82,0.1939,10,POS-CDI,AA,0,0.001,0.85,22967.18
2383,Parcelado_Loja,9496.09,0.2672,4,PRE,AA,0,0.001,0.65,9496.09
2384,Emprestimo_Pessoal,22057.63,0.2811,19,PRE,AA,0,0.001,0.75,22057.63
2385,Cartao_Credito,16938.92,0.2736,28,PRE,C,0,0.03,0.85,18649.15
2386,Parcelado_Loja,17419.28,0.2412,21,PRE,E,0,0.3,0.65,17419.28
2387,Emprestimo_Pessoal,37081.81,0.1447,47,POS-CDI,A,0,0.005,0.75,37081.81
2388,Cartao_Credito,11551.54,0.1698,14,PRE,B,0,0.01,0.85,13429.03
2389,Emprestimo_Pessoal,32272.07,0.1283,33,PRE,AA,0,0.001,0.75,32272.07
2390,Cartao_Credito,28747.16,0.2875,10,PRE,A,0,0.005,0.85,31867.24
2391,Emprestimo_Pessoal,28620.58,0.2389,19,POS-CDI,B,0,0.01,0.75,28620.58
2392,Emprestimo_Pessoal,33318.86,0.2543,30,PRE,A,0,0.005,0.75,33318.86
2393,Parcelado_Loja,27644.91,0.1761,22,PRE,AA,0,0.001,0.65,27644.91
2394,Emprestimo_Pessoal,44023.13,0.2722,3,PRE,D,0,0.1,0.75,44023.13
2395,Cartao_Credito,33941.21,0.1667,37,POS-CDI,B,0,0.01,0.85,39710.8
2396,Cartao_Credito,27574.68,0.1203,41,PRE,D,0,0.1,0.85,31695.31
2397,Parcelado_Loja,41573.27,0.1878,18,PRE,C,45,0.03,0.65,41573.27
2398,Cartao_Credito,30504.25,0.2227,11,PRE,H,0,1.0,0.85,34201.95
2399,Cartao_Credito,14911.64,0.2062,2,POS-CDI,AA,0,0.001,0.85,18619.99
2400,Cartao_Credito,10751.2,0.2752,12,PRE,AA,0,0.001,0.85,11869.44
2401,Emprestimo_Pessoal,8040.23,0.139,6,PRE,AA,0,0.001,0.75,8040.23
2402,Emprestimo_Pessoal,45023.03,0.2197,43,PRE,AA,15,0.001,0.75,45023.03
2403,Cartao_Credito,35651.7,0.2123,40,PRE,A,0,0.005,0.85,44121.68
2404,Parcelado_Loja,46900.23,0.1707,44,POS-CDI,A,0,0.005,0.65,46900.23
2405,Emprestimo_Pessoal,30362.94,0.268,29,PRE,A,0,0.005,0.75,30362.94
2406,Parcelado_Loja,23933.34,0.2555,30,POS-CDI,AA,0,0.001,0.65,23933.34
2407,Cartao_Credito,3455.97,0.2519,2,POS-CDI,E,0,0.3,0.85,3877.57
2408,Cartao_Credito,33746.29,0.2777,9,PRE,AA,0,0.001,0.85,40340.64
2409,Emprestimo_Pessoal,29319.33,0.2501,47,POS-CDI,AA,0,0.001,0.75,29319.33
2410,Cartao_Credito,49515.34,0.1617,2,POS-CDI,B,0,0.01,0.85,55056.74
2411,Emprestimo_Pessoal,12338.36,0.247,29,POS-CDI,B,0,0.01,0.75,12338.36
2412,Cartao_Credito,26771.5,0.1754,33,PRE,A,5,0.005,0.85,32346.31
2413,Cartao_Credito,32722.39,0.1636,10,PRE,AA,0,0.001,0.85,37541.23
2414,Emprestimo_Pessoal,32407.26,0.1331,34,PRE,A,0,0.005,0.75,32407.26
2415,Emprestimo_Pessoal,28284.03,0.2539,44,POS-CDI,AA,0,0.001,0.75,28284.03
2416,Emprestimo_Pessoal,38957.94,0.248,8,PRE,AA,0,0.001,0.75,38957.94
2417,Cartao_Credito,10646.57,0.1622,37,PRE,A,0,0.005,0.85,13269.59
2418,Cartao_Credito,36418.55,0.2549,33,PRE,AA,0,0.001,0.85,45390.39
2419,Parcelado_Loja,31176.86,0.2852,47,PRE,AA,0,0.001,0.65,31176.86
2420,Emprestimo_Pessoal,44855.72,0.1394,6,PRE,A,0,0.005,0.75,44855.72
2421,Cartao_Credito,42436.12,0.1619,44,PRE,G,0,0.7,0.85,47351.21
2422,Cartao_Credito,16099.78,0.255,40,PRE,F,5,0.5,0.85,17791.5
2423,Emprestimo_Pessoal,14173.75,0.1694,45,POS-CDI,A,0,0.005,0.75,14173.75
2424,Parcelado_Loja,49091.84,0.2324,19,PRE,AA,0,0.001,0.65,49091.84
2425,Emprestimo_Pessoal,26599.63,0.1346,32,POS-CDI,AA,5,0.001,0.75,26599.63
2426,Parcelado_Loja,45367.84,0.2014,27,PRE,AA,0,0.001,0.65,45367.84
2427,Cartao_Credito,8612.11,0.253,1,PRE,A,0,0.005,0.85,10143.83
2428,Parcelado_Loja,32319.54,0.2436,43,POS-CDI,A,0,0.005,0.65,32319.54
2429,Cartao_Credito,40588.08,0.2667,33,POS-CDI,A,0,0.005,0.85,48216.77
2430,Emprestimo_Pessoal,47396.06,0.2779,40,PRE,A,0,0.005,0.75,47396.06
2431,Emprestimo_Pessoal,17198.34,0.2592,32,POS-CDI,AA,0,0.001,0.75,17198.34
2432,Emprestimo_Pessoal,36386.57,0.2409,5,POS-CDI,A,0,0.005,0.75,36386.57
2433,Parcelado_Loja,27171.24,0.1257,17,POS-CDI,AA,0,0.001,0.65,27171.24
2434,Cartao_Credito,3501.13,0.2163,8,PRE,A,5,0.005,0.85,4054.28
2435,Emprestimo_Pessoal,34654.99,0.1268,42,PRE,A,0,0.005,0.75,34654.99
2436,Emprestimo_Pessoal,34659.78,0.2655,34,PRE,A,45,0.005,0.75,34659.78
2437,Cartao_Credito,46565.04,0.1777,9,PRE,A,45,0.005,0.85,52027.43
2438,Emprestimo_Pessoal,25116.97,0.2212,23,PRE,A,0,0.005,0.75,25116.97
2439,Cartao_Credito,11897.42,0.1703,35,POS-CDI,AA,15,0.001,0.85,14059.72
2440,Cartao_Credito,2705.91,0.2609,7,PRE,AA,0,0.001,0.85,3025.16
2441,Cartao_Credito,21074.29,0.2796,15,PRE,A,5,0.005,0.85,23440.76
2442,Cartao_Credito,15444.88,0.1918,20,PRE,AA,0,0.001,0.85,18263.6
2443,Cartao_Credito,38173.87,0.2753,25,POS-CDI,A,0,0.005,0.85,46177.37
2444,Parcelado_Loja,18036.25,0.1681,3,PRE,B,0,0.01,0.65,18036.25
2445,Emprestimo_Pessoal,47479.02,0.2162,46,POS-CDI,E,0,0.3,0.75,47479.02
2446,Parcelado_Loja,48134.36,0.2746,24,PRE,F,5,0.5,0.65,48134.36
2447,Emprestimo_Pessoal,31234.98,0.1787,34,POS-CDI,AA,5,0.001,0.75,31234.98
